base_mof_id,mof_name,source,cif_path,formula,open_metal_site,has_functional_group,formation_energy_eV_atom_proxy,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction
finetune_000124,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000124.cif,Fe2C4Cl2O9,False,False,-0.19457082168212675,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000125,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000125.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000126,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000126.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000127,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000127.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000128,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000128.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000129,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000129.cif,LiC6N4F3,False,False,-0.45334514620200034,0.039745277462582225,0.05,8.573472372599009e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.258011094451963,56,4,6.714285714285714,0.6964285714285714,1.0861946188413936,0.07142857142857142
finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000130.cif,NiH9C11(NO)2,False,False,-0.4316147466124268,0.11050820778470832,0.11439936982589449,2.8987157079593816e+25,3.0007838959891437e+25,2.7487932508246935,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04
finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000131.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000132.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000133.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000134.cif,LaC12(ClO)6,False,False,-0.5688211219557444,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000135.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000136.cif,YH4(CO2)4,False,False,-0.2927306989086387,0.02906006822972668,0.05,1.224155585179548e+25,2.1062503630451072e+25,1.5,1.2,1.7205740745251605,34,4,7.705882352941177,0.6117647058823531,0.7949017234853627,0.058823529411764705
finetune_000137,LiH4C6NO2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000137.cif,LiH4C6NO2,False,False,-0.28252711009483344,0.049446137108705226,0.05,1.275812609503011e+25,1.290103417682752e+25,1.5,1.2,1.0112013379341875,56,5,4.714285714285714,0.6071428571428571,0.84395260530435,0.07142857142857142
finetune_000138,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000138.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000139,TbH8C8(NO3)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000139.cif,TbH8C8(NO3)2,False,False,-0.4850084406581334,0.02481166212658632,0.05,8.506364654357456e+24,1.714186782602257e+25,1.6927034589673409,1.2,2.015181399170503,50,5,7.32,0.5700000000000001,0.8027353237524806,0.04
finetune_000140,PrC15NO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000140.cif,PrC15NO6,False,False,-0.45502663698191426,0.033931102779569206,0.05,7.638365937384501e+24,1.125569950821604e+25,2.1533334623322977,1.2,1.4735742697436376,46,4,8.869565217391305,0.7217391304347828,0.872954752550211,0.043478260869565216
finetune_000141,Cd(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000141.cif,Cd(CO2)4,False,False,-0.2440178580712028,0.0704500841992481,0.12175838365490033,1.3898865619909783e+25,2.402131142569935e+25,3.029836813613426,1.6664102474873843,1.7282929472524298,52,3,10.461538461538462,0.703846153846154,0.7144695001654492,0.07692307692307693
finetune_000142,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000142.cif,CuH8(C2N)4,False,False,-0.30568759892107583,0.04294860150369703,0.05,1.4717735090892115e+25,1.7134126113076357e+25,2.108388495984552,1.2,1.1641822608751529,42,4,5.380952380952381,0.5499999999999998,0.4242861652234256,0.047619047619047616
finetune_000143,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000143.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000144,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000144.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000145,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000145.cif,YH4(CO2)4,False,False,-0.2927306989086387,0.02906006822972668,0.05,1.224155585179548e+25,2.1062503630451072e+25,1.5,1.2,1.7205740745251605,34,4,7.705882352941177,0.6117647058823531,0.7949017234853627,0.058823529411764705
finetune_000146,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000146.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000147,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000147.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000148,ZnH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000148.cif,ZnH3(CO2)3,False,False,-0.24269095618386277,0.052105398663349865,0.07953073960619306,1.3063331714848035e+25,1.993913221383093e+25,2.354517765567317,1.2949847710620246,1.5263435583716922,52,4,7.615384615384615,0.6000000000000001,0.6504229393248673,0.07692307692307693
finetune_000149,CoPC3NO3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000149.cif,CoPC3NO3,False,False,-0.339007787587708,0.18989651439432215,0.24830970135903974,2.900170840812462e+25,3.7922789560895155e+25,3.13185845514548,1.722522150330014,1.3076053668021625,54,5,10.11111111111111,0.7666666666666667,0.5632406235349152,0.1111111111111111
finetune_000150,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000150.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000151,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000151.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000152,MgHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000152.cif,MgHC4O3,False,False,-0.3313131240628077,0.3302806347162024,0.30215804457783757,5.465608757842059e+25,5.000225508577311e+25,3.7153482452248734,2.0434415348736805,0.9148524400695502,54,4,6.777777777777778,0.7055555555555557,0.7631677404083587,0.1111111111111111
finetune_000153,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000153.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000154,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000154.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000155,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000155.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000156,NiHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000156.cif,NiHC4O3,False,False,-0.25707246597398564,0.20009922280642364,0.23980272092014432,3.3799141657058993e+25,4.050553530619685e+25,3.3039826906252547,1.8171904798438903,1.1984190520926208,54,4,8.555555555555555,0.688888888888889,0.5748260606479145,0.1111111111111111
finetune_000157,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000157.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000158,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000158.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000159,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000159.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000160,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000160.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000161,PrH4(C3O4)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000161.cif,PrH4(C3O4)2,False,False,-0.2932541461957817,0.026923411635638637,0.05,6.362688521709699e+24,1.1816274638254576e+25,2.2767644146902857,1.2522204280796572,1.8571197690940024,57,4,8.578947368421053,0.6236842105263158,0.8272544953035915,0.05263157894736842
finetune_000162,FeHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000162.cif,FeHC4O3,False,False,-0.29345957025858943,0.2132917425616269,0.24421624944712994,3.5062473095194724e+25,4.014607210204248e+25,3.3668647255100255,1.8517755990305143,1.1449868921979853,54,4,8.333333333333334,0.6944444444444445,0.5968458762528228,0.1111111111111111
finetune_000163,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000163.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000164,TbH8C8(NO3)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000164.cif,TbH8C8(NO3)2,False,False,-0.4850084406581334,0.02481166212658632,0.05,8.506364654357456e+24,1.714186782602257e+25,1.6927034589673409,1.2,2.015181399170503,50,5,7.32,0.5700000000000001,0.8027353237524806,0.04
finetune_000165,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000165.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000166,TbH8C8(NO3)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000166.cif,TbH8C8(NO3)2,False,False,-0.4850084406581334,0.02481166212658632,0.05,8.506364654357456e+24,1.714186782602257e+25,1.6927034589673409,1.2,2.015181399170503,50,5,7.32,0.5700000000000001,0.8027353237524806,0.04
finetune_000167,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000167.cif,LaC12(ClO)6,False,False,-0.5688211219557444,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000168,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000168.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000169,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000169.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000170,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000170.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000171,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000171.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000172,AlH5C8O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000172.cif,AlH5C8O5,False,False,-0.2158044738518941,0.20142572307430212,0.192406380937295,6.088620349570138e+25,5.815987096791099e+25,2.9266162052360323,1.6096389128798179,0.9552224909542459,38,4,5.578947368421052,0.5842105263157897,0.6629856710367125,0.05263157894736842
finetune_000173,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000173.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000174,CaH2C6SO4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000174.cif,CaH2C6SO4,False,False,-0.3754845406747163,0.13296512517172407,0.14690946747682954,2.301038405955142e+25,2.542353315773737e+25,2.512834216837471,1.3820588192606091,1.1048721782279105,56,5,7.571428571428571,0.7071428571428571,0.7906857782962837,0.07142857142857142
finetune_000175,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000175.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000176,CoPC3NO3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000176.cif,CoPC3NO3,False,False,-0.339007787587708,0.18989651439432215,0.24830970135903974,2.900170840812462e+25,3.7922789560895155e+25,3.13185845514548,1.722522150330014,1.3076053668021625,54,5,10.11111111111111,0.7666666666666667,0.5632406235349152,0.1111111111111111
finetune_000177,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000177.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000178,EuH6C12(SO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000178.cif,EuH6C12(SO2)3,False,False,-0.41220156333419705,0.20204667970931284,0.2504674305847825,3.336664515864815e+25,4.136300528246477e+25,5.079742204819134,2.7938582126505236,1.2396513070402009,56,5,8.464285714285714,0.6553571428571429,0.7233698915492681,0.03571428571428571
finetune_000179,CuH2C8N4(OF)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000179.cif,CuH2C8N4(OF)2,False,False,-0.4599689216924911,0.0621677291567671,0.08354699797293963,1.9125639375524242e+25,2.57028811541231e+25,2.076788150348894,1.2,1.3438965699110685,38,6,7.421052631578948,0.6447368421052632,0.7160171475289928,0.05263157894736842
finetune_000180,CrH5C8O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000180.cif,CrH5C8O5,False,False,-0.1996028447800176,0.17789152380917048,0.18534084844974164,5.2356922155067925e+25,5.454940272953646e+25,2.9326498508797854,1.6129574179838821,1.0418756581598696,38,4,6.157894736842105,0.5921052631578949,0.647316576336494,0.05263157894736842
finetune_000181,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000181.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000182,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000182.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000183,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000183.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000184,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000184.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000185,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000185.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000186,UH2(C5O4)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000186.cif,UH2(C5O4)2,False,False,-0.19490305754780538,0.14746093976688085,0.2330971396495256,3.1446031398414465e+25,4.970794288906241e+25,4.551368288254971,2.5032525585402343,1.5807381942501246,42,4,10.380952380952381,0.6690476190476191,0.7389646473275971,0.047619047619047616
