sample_id,base_mof_id,mof_name,source,cif_path,formula,is_augmented,defect_fraction,n_removed,metal_substituted_to,functional_group,noise_sigma_A,augmentation_ops,open_metal_site,has_functional_group,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction,graf_cif_path,mof_adi_norm,xe_uptake_mmol_g,label_source_xe_uptake_mmol_g,kr_uptake_mmol_g,label_source_kr_uptake_mmol_g,xe_kr_selectivity,label_source_xe_kr_selectivity,i2_uptake_mmol_g,label_source_i2_uptake_mmol_g,eslesme_durumu
finetune_000107_v00,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v00.cif,ZnCrH18C14(N2O)2,False,0.0,0,,,0.0,none,False,False,0.0960454740280064,0.1018516660070818,3.424507411877276e+25,3.6315275517469383e+25,2.2145268798608373,1.2179897839234606,1.0604525308228716,40,6,5.0,0.52125,0.6658995586589784,0.05,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v00.cif,ZNCRH18C14(N2O)2,0.0830552075746553,PROXY_PORE_CORRELATION,0.10316468245157577,PROXY_PORE_CORRELATION,4.09837759685258,PROXY_PORE_CORRELATION,0.04226258237946525,PROXY_PORE_CORRELATION,TAM
finetune_000107_v01,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v01.cif,CdH16C13N6O,True,0.1365454424603926,5,Cd,-NH2,0.0476357185474259,"substitution,defect,functional,noise",False,True,0.1642898046298634,0.1711052726014281,5.857763307897064e+25,6.100769246700906e+25,2.8703085439352525,1.578669699164389,1.0414844243495187,37,5,5.1891891891891895,0.5175675675675674,0.6145762767956472,0.027027027027027,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v01.cif,ZNCRH18C14(N2O)2,0.2308815326467346,PROXY_PORE_CORRELATION,0.1587097631483831,PROXY_PORE_CORRELATION,5.40521550065754,PROXY_PORE_CORRELATION,0.09912976634029302,PROXY_PORE_CORRELATION,TAM
finetune_000107_v02,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v02.cif,CrCoH18C14(N2O)2,True,0.0,0,Co,,0.1104971149978799,"substitution,noise",False,False,0.0984496255053626,0.1026752390354457,3.5102275838770646e+25,3.6608920998258208e+25,2.2234621906308685,1.2229042048469778,1.0429215805381902,40,6,4.925,0.52125,0.6256840700829417,0.05,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v02.cif,ZNCRH18C14(N2O)2,0.0982360165806034,PROXY_PORE_CORRELATION,0.06967581478794861,PROXY_PORE_CORRELATION,2.9373871034291805,PROXY_PORE_CORRELATION,0.05577305924914213,PROXY_PORE_CORRELATION,TAM
finetune_000107_v03,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v03.cif,ZnCrH15C16N2O,True,0.1489805780192405,6,,-CH3,0.1035831268412428,"functional,defect,noise",False,True,0.1371145321333048,0.1368604544677369,4.888827259363296e+25,4.879768104231467e+25,2.567059153692166,1.4118825345306916,0.9981469676363632,36,6,5.194444444444445,0.5444444444444444,0.6658995586589784,0.0555555555555555,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v03.cif,ZNCRH18C14(N2O)2,0.14497601430602486,PROXY_PORE_CORRELATION,0.12495139337079621,PROXY_PORE_CORRELATION,5.333152881821247,PROXY_PORE_CORRELATION,0.09650515820462259,PROXY_PORE_CORRELATION,TAM
finetune_000107_v04,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v04.cif,MgCrH18C14(N2O)2,True,0.0,0,Mg,,0.0995836514827674,"substitution,noise",False,False,0.1284778491209196,0.1219483475271673,4.580885783835532e+25,4.348075994202456e+25,2.4231753774426124,1.332746457593437,0.9491779973090386,40,6,4.55,0.525,0.7396771067311886,0.05,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v04.cif,ZNCRH18C14(N2O)2,0.12948450901889372,PROXY_PORE_CORRELATION,0.10343670115518733,PROXY_PORE_CORRELATION,4.385456426097324,PROXY_PORE_CORRELATION,0.056404661612999715,PROXY_PORE_CORRELATION,TAM
finetune_000107_v05,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v05.cif,ZnCrH16C14(N2O)2,True,0.0658027631408615,2,,,0.1149858464349946,"noise,defect",False,False,0.1137732296677124,0.1200302167778453,4.056591653206751e+25,4.279684921801818e+25,2.404042730365409,1.3222235017009751,1.054995249132042,38,6,5.2105263157894735,0.5355263157894735,0.6658995586589784,0.0526315789473684,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v05.cif,ZNCRH18C14(N2O)2,0.11074746749864758,PROXY_PORE_CORRELATION,0.10501882672411808,PROXY_PORE_CORRELATION,4.05939602790058,PROXY_PORE_CORRELATION,0.038140288226823665,PROXY_PORE_CORRELATION,TAM
finetune_000107_v06,finetune_000107,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v06.cif,ZnCrH17C13(N2O)2,True,0.064284884774753,2,,,0.0989460595105223,"noise,defect",False,False,0.1409384214440374,0.144491362104996,5.025168273027132e+25,5.151848595557113e+25,2.6376540281594045,1.4507097154876727,1.025209170250068,38,6,5.078947368421052,0.5236842105263158,0.6658995586589784,0.0526315789473684,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000107_v06.cif,ZNCRH18C14(N2O)2,0.1307949658964711,PROXY_PORE_CORRELATION,0.1461940804920563,PROXY_PORE_CORRELATION,4.278741377099705,PROXY_PORE_CORRELATION,0.06230414700887953,PROXY_PORE_CORRELATION,TAM
finetune_000108_v00,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v00.cif,ErH4(CO2)4,False,0.0,0,,,0.0,none,False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v00.cif,ERH4(CO2)4,0.023728381025239387,PROXY_PORE_CORRELATION,0.017786111195909535,PROXY_PORE_CORRELATION,4.026055895927075,PROXY_PORE_CORRELATION,0.008584333461525822,PROXY_PORE_CORRELATION,TAM
finetune_000108_v01,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v01.cif,Er2H8C9O16,True,0.0,0,,-CH3,0.1084833414360788,"substitution,functional,noise",False,True,0.0231995445265602,0.05,9.318885042221818e+24,2.008419827284324e+25,1.5,1.2,2.155214725994167,35,4,9.314285714285717,0.6114285714285715,0.7877935960643498,0.0571428571428571,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v01.cif,ERH4(CO2)4,0.02109315522885476,PROXY_PORE_CORRELATION,0.018178387985777388,PROXY_PORE_CORRELATION,3.6419492915494893,PROXY_PORE_CORRELATION,0.017915812334082803,PROXY_PORE_CORRELATION,TAM
finetune_000108_v02,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v02.cif,ErH4(CO2)4,True,0.0,0,,,0.1179909589593807,"noise,substitution",False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v02.cif,ERH4(CO2)4,0.020242962095246887,PROXY_PORE_CORRELATION,0.018727662021983043,PROXY_PORE_CORRELATION,4.2017001539935315,PROXY_PORE_CORRELATION,0.011965812207509493,PROXY_PORE_CORRELATION,TAM
finetune_000108_v03,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v03.cif,ErH4(CO2)4,True,0.0,0,,,0.1202066396506227,noise,False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v03.cif,ERH4(CO2)4,0.024856021892383517,PROXY_PORE_CORRELATION,0.017497357010132723,PROXY_PORE_CORRELATION,3.3344810807751504,PROXY_PORE_CORRELATION,0.010820760050113303,PROXY_PORE_CORRELATION,TAM
finetune_000108_v04,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v04.cif,Er2H8C9O16,True,0.0,0,,-CH3,0.0753988941526136,"noise,substitution,functional",False,True,0.0231995445265602,0.05,9.318885042221818e+24,2.008419827284324e+25,1.5,1.2,2.155214725994167,35,4,9.314285714285717,0.6114285714285715,0.7877935960643498,0.0571428571428571,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v04.cif,ERH4(CO2)4,0.02890593218149459,PROXY_PORE_CORRELATION,0.017140357591772126,PROXY_PORE_CORRELATION,3.31256471890217,PROXY_PORE_CORRELATION,0.014792859005056126,PROXY_PORE_CORRELATION,TAM
finetune_000108_v05,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v05.cif,ErH4(CO2)4,True,0.0,0,,,0.1052168668318788,"substitution,noise",False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v05.cif,ERH4(CO2)4,0.025087277283285928,PROXY_PORE_CORRELATION,0.016783651411437093,PROXY_PORE_CORRELATION,3.906866326312348,PROXY_PORE_CORRELATION,0.012043657098146907,PROXY_PORE_CORRELATION,TAM
finetune_000108_v06,finetune_000108,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v06.cif,ErH4(CO2)4,True,0.0,0,,,0.0342792923187299,"noise,substitution",False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000108_v06.cif,ERH4(CO2)4,0.027815148127177804,PROXY_PORE_CORRELATION,0.021976337421278063,PROXY_PORE_CORRELATION,4.153711427887917,PROXY_PORE_CORRELATION,0.009265179476219252,PROXY_PORE_CORRELATION,TAM
finetune_000109_v00,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v00.cif,HO(CO2)4,0.22872263424544753,PROXY_PORE_CORRELATION,0.19130108440091917,PROXY_PORE_CORRELATION,5.397568353511764,PROXY_PORE_CORRELATION,0.09830018490115641,PROXY_PORE_CORRELATION,TAM
finetune_000109_v01,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v01.cif,Ho2C9O16,True,0.0,0,,-CH3,0.1485589784639157,"functional,noise",False,True,0.1295234587669771,0.2221816283466282,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v01.cif,HO(CO2)4,0.19947899167941174,PROXY_PORE_CORRELATION,0.1480895206629737,PROXY_PORE_CORRELATION,5.070314184930213,PROXY_PORE_CORRELATION,0.13878371361474773,PROXY_PORE_CORRELATION,TAM
finetune_000109_v02,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v02.cif,Ho(CO2)4,True,0.0,0,,,0.1376595258747152,"substitution,noise",False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v02.cif,HO(CO2)4,0.3125635660400967,PROXY_PORE_CORRELATION,0.1993575552783801,PROXY_PORE_CORRELATION,7.665323216247893,PROXY_PORE_CORRELATION,0.12441418392264507,PROXY_PORE_CORRELATION,TAM
finetune_000109_v03,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v03.cif,Ho(CO2)4,True,0.0,0,,,0.0569024779226882,noise,False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v03.cif,HO(CO2)4,0.2507685409747256,PROXY_PORE_CORRELATION,0.19360774880980267,PROXY_PORE_CORRELATION,5.875955161693826,PROXY_PORE_CORRELATION,0.1304865858794227,PROXY_PORE_CORRELATION,TAM
finetune_000109_v04,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v04.cif,Ho2C8NO16,True,0.0,0,,-NH2,0.0706897955255614,"functional,noise",False,True,0.1334621365397662,0.2295964415986634,2.172555025634546e+25,3.7374712858306406e+25,4.609540641960254,2.53524735307814,1.7203114497590335,54,4,11.74074074074074,0.7166666666666667,0.8327214420200791,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v04.cif,HO(CO2)4,0.3044402439534763,PROXY_PORE_CORRELATION,0.1462017742345677,PROXY_PORE_CORRELATION,6.148815705300637,PROXY_PORE_CORRELATION,0.15959804319940507,PROXY_PORE_CORRELATION,TAM
finetune_000109_v05,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v05.cif,Ho2C9O16,True,0.0,0,,-CH3,0.0328696790577156,"functional,substitution,noise",False,True,0.1295234587669771,0.2221816283466282,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v05.cif,HO(CO2)4,0.16839257908739055,PROXY_PORE_CORRELATION,0.17850180578406719,PROXY_PORE_CORRELATION,6.398984725655144,PROXY_PORE_CORRELATION,0.12589737097059323,PROXY_PORE_CORRELATION,TAM
finetune_000109_v06,finetune_000109,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v06.cif,Ho(CO2)4,True,0.0,0,,,0.0532011676572782,"substitution,noise",False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000109_v06.cif,HO(CO2)4,0.2615695338774721,PROXY_PORE_CORRELATION,0.1493677113500702,PROXY_PORE_CORRELATION,4.899008388552489,PROXY_PORE_CORRELATION,0.14570296207652483,PROXY_PORE_CORRELATION,TAM
finetune_000110_v00,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v00.cif,ZnHC4O3,False,0.0,0,,,0.0,none,False,False,0.2068786041617683,0.2515640963015523,3.3991159257691533e+25,4.133320260715269e+25,3.442719217267522,1.8934955694971372,1.2159986158106626,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v00.cif,ZNHC4O3,0.25239244591567606,PROXY_PORE_CORRELATION,0.17309741616675337,PROXY_PORE_CORRELATION,4.849860528761865,PROXY_PORE_CORRELATION,0.11285584229677217,PROXY_PORE_CORRELATION,TAM
finetune_000110_v01,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v01.cif,Zn6H6C28O17,True,0.0316778330695642,1,,-CH3,0.0441200620443086,"defect,functional,noise",False,True,0.1598544374910799,0.2007728235369538,2.6264860326296344e+25,3.2987949851617274e+25,3.07559919226165,1.6915795557439075,1.2559727880444802,57,4,8.596491228070175,0.6912280701754385,0.6504229393248673,0.1052631578947368,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v01.cif,ZNHC4O3,0.18072942680585993,PROXY_PORE_CORRELATION,0.1628300371576798,PROXY_PORE_CORRELATION,3.8569948523908626,PROXY_PORE_CORRELATION,0.11297750107091314,PROXY_PORE_CORRELATION,TAM
finetune_000110_v02,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v02.cif,Mg6H5(C5O4)4,True,0.1412159893519323,7,Mg,,0.0948989975063607,"substitution,defect,noise",False,False,0.4896562547457089,0.3952630446300981,8.045290040516431e+25,6.4943637613659984e+25,4.315393276999511,2.373466302349731,0.8072255603788179,47,4,6.914893617021277,0.720212765957447,0.7631677404083587,0.1276595744680851,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v02.cif,ZNHC4O3,0.788437667090641,PROXY_PORE_CORRELATION,0.6684181016973497,PROXY_PORE_CORRELATION,6.203120344457786,PROXY_PORE_CORRELATION,0.31372129327019294,PROXY_PORE_CORRELATION,TAM
finetune_000110_v03,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v03.cif,Cd3H3C14O9,True,0.0,0,Cd,-CH3,0.0761254576352677,"noise,functional,substitution",False,True,0.0905760444718042,0.1474344585346537,1.4882083940229011e+25,2.422419747285333e+25,2.635583466121517,1.4495709063668345,1.627742295376447,58,4,10.448275862068966,0.710344827586207,0.6380830666927308,0.1034482758620689,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v03.cif,ZNHC4O3,0.11622570051611819,PROXY_PORE_CORRELATION,0.0666560612064223,PROXY_PORE_CORRELATION,5.074091547490068,PROXY_PORE_CORRELATION,0.05615207774401656,PROXY_PORE_CORRELATION,TAM
finetune_000110_v04,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v04.cif,Cd6H6C22N3O16,True,0.091710198281592,5,Cd,-NH2,0.064881086224951,"substitution,functional,defect,noise",False,True,0.1465126331426182,0.2271449404177581,2.407273708459607e+25,3.732101671703813e+25,3.271363536315202,1.7992499449733612,1.5503437181191797,53,5,10.849056603773583,0.7122641509433961,0.6145762767956472,0.1132075471698113,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v04.cif,ZNHC4O3,0.22578189698366138,PROXY_PORE_CORRELATION,0.1263781975692552,PROXY_PORE_CORRELATION,5.840667516645078,PROXY_PORE_CORRELATION,0.1412609666343353,PROXY_PORE_CORRELATION,TAM
finetune_000110_v05,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v05.cif,Zn3H3C12N2O9,True,0.0,0,,-NH2,0.0833242039941394,"functional,noise",False,True,0.1591811019356516,0.2046897218538952,2.615422802484996e+25,3.363151526538636e+25,3.105455374260989,1.708000455843544,1.2858921025477024,58,5,8.655172413793103,0.6862068965517241,0.6263098274815748,0.1034482758620689,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v05.cif,ZNHC4O3,0.1668345347385196,PROXY_PORE_CORRELATION,0.13507582732275508,PROXY_PORE_CORRELATION,4.895653256924823,PROXY_PORE_CORRELATION,0.1610397433189031,PROXY_PORE_CORRELATION,TAM
finetune_000110_v06,finetune_000110,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v06.cif,Zn6H6(C5O3)5,True,0.1164048135573326,5,,-CH3,0.0451400888916103,"defect,functional,noise",False,True,0.2299173758508507,0.2692571987740771,3.77765413215266e+25,4.424026526035958e+25,3.561729525751845,1.9589512391635149,1.1711041750439364,52,4,8.76923076923077,0.6942307692307694,0.6504229393248673,0.1153846153846153,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000110_v06.cif,ZNHC4O3,0.305203278566994,PROXY_PORE_CORRELATION,0.23465994256527817,PROXY_PORE_CORRELATION,5.265539975950993,PROXY_PORE_CORRELATION,0.21710013402952022,PROXY_PORE_CORRELATION,TAM
finetune_000111_v00,finetune_000111,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000111_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000111_v00.cif,HO(CO2)4,0.21572716912073422,PROXY_PORE_CORRELATION,0.17127460793524124,PROXY_PORE_CORRELATION,5.860904734907657,PROXY_PORE_CORRELATION,0.15016152588622508,PROXY_PORE_CORRELATION,TAM
finetune_000111_v01,finetune_000111,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000111_v01.cif,Ho2C8NO14,True,0.103230968844067,4,,-NH2,0.1273743547779068,"defect,noise,functional",False,True,0.1665794201719788,0.2733923427814714,2.711652651792285e+25,4.450400118560311e+25,5.0300030146418,2.76650165805299,1.6412131972798172,50,4,12.04,0.726,0.8327214420200791,0.08,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000111_v01.cif,HO(CO2)4,0.38428891678746613,PROXY_PORE_CORRELATION,0.24853643529328912,PROXY_PORE_CORRELATION,6.028547694142468,PROXY_PORE_CORRELATION,0.2390406279597221,PROXY_PORE_CORRELATION,TAM
