sample_id,base_mof_id,mof_name,source,cif_path,formula,is_augmented,defect_fraction,n_removed,metal_substituted_to,functional_group,noise_sigma_A,augmentation_ops,open_metal_site,has_functional_group,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction
finetune_000130_v01,finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000130_v01.cif,Co2H17C18N7O3,True,0.12711933334611225,6,Co,-NH2,0.10006394245079722,"substitution,functional,defect,noise",False,True,0.1795117486036218,0.17777050264509342,4.708731920205647e+25,4.663057692810336e+25,3.4265739582121926,1.884615677016706,0.9903001002882924,47,5,5.361702127659575,0.551063829787234,0.5617259118110896,0.0425531914893617
finetune_000130_v02,finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000130_v02.cif,Cu2H15C23(NO)3,True,0.15911759775470838,7,Cu,-CH3,0.11015926264573657,"substitution,defect,functional,noise",False,True,0.14544856797581424,0.1472926444005106,3.8152283630649194e+25,3.863599913071041e+25,3.119038886919503,1.7154713878057268,1.0126785464467618,46,5,5.565217391304348,0.5717391304347826,0.5564746175702895,0.043478260869565216
finetune_000130_v03,finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000130_v03.cif,Cu2H17C23N4O3,True,0.0824991243290999,4,Cu,-CH3,0.05781729322718421,"substitution,defect,functional,noise",False,True,0.11029278590339239,0.11521063943664867,2.8930650255012505e+25,3.0220641249533557e+25,2.7585226436779995,1.5171874540228998,1.0445890770912607,49,5,5.408163265306122,0.560204081632653,0.5564746175702895,0.04081632653061224
finetune_000130_v04,finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000130_v04.cif,Cu2H17C21(NO)4,True,0.042014072426157054,2,Cu,,0.09754897732031523,"defect,substitution,noise",False,False,0.14284535595047704,0.1469325160920446,3.7469440994770527e+25,3.854153469177345e+25,3.11522355171213,1.7133729534416717,1.028612481759537,48,5,5.4375,0.5552083333333333,0.5564746175702895,0.041666666666666664
finetune_000130_v05,finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000130_v05.cif,Cu2H18C25(NO)4,True,0.0,0,Cu,-CH3,0.12226725246980846,"functional,substitution,noise",False,True,0.04439307419725669,0.05,1.1644646500004221e+25,1.3115386477023723e+25,1.8172524453140793,1.2,1.1263018140584147,53,5,5.39622641509434,0.560377358490566,0.5564746175702895,0.03773584905660377
finetune_000130_v06,finetune_000130,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000130_v06.cif,Cu2H18C22N7O4,True,0.0,0,Cu,-NH2,0.0680966312693149,"functional,substitution,noise",False,True,0.052219909516278654,0.05943813706039147,1.369768590202407e+25,1.5591082780426819e+25,1.9813575507929955,1.2,1.1382275000277942,53,5,5.452830188679245,0.5575471698113207,0.5564746175702895,0.03773584905660377
finetune_000131_v00,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000131_v01,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v01.cif,HoC4O7,True,0.10026027610064378,4,,,0.11837014030581106,"noise,defect,substitution",False,False,0.18462250404018574,0.2966126414875978,3.0053658617867822e+25,4.828390295839535e+25,5.239259388394971,2.8815926636172344,1.6065898522481084,48,3,12.25,0.7291666666666666,0.9079035680560402,0.08333333333333333
finetune_000131_v02,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v02.cif,Ho2C9O16,True,0.0,0,,-CH3,0.06839064330382114,"noise,substitution,functional",False,True,0.12952345876697718,0.22218162834662825,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.07407407407407407
finetune_000131_v03,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v03.cif,Ho(CO2)4,True,0.0,0,,,0.0835277454576612,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000131_v04,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v04.cif,Ho(CO2)4,True,0.0,0,,,0.1447590896722605,noise,False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000131_v05,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v05.cif,Ho2C8NO16,True,0.0,0,,-NH2,0.0882349721004418,"substitution,functional,defect,noise",False,True,0.13346213653976627,0.22959644159866344,2.172555025634546e+25,3.7374712858306406e+25,4.609540641960254,2.5352473530781396,1.7203114497590337,54,4,11.74074074074074,0.7166666666666667,0.8327214420200791,0.07407407407407407
finetune_000131_v06,finetune_000131,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000131_v06.cif,Ho(CO2)4,True,0.0,0,,,0.034270438546437305,noise,False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000132_v00,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v00.cif,CuHC4O3,False,0.0,0,,,0.0,none,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000132_v01,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v01.cif,CuHC4O3,True,0.0,0,,,0.07300943701344399,noise,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000132_v02,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v02.cif,Cu6H5(C3O2)8,True,0.07148905702042166,3,,,0.0873075870735279,"defect,noise",False,False,0.17078553026195145,0.21805009524696806,3.086171508789387e+25,3.940263501292218e+25,2.9278288183284435,1.610305850080644,1.2767480647366438,51,4,8.843137254901961,0.7009803921568627,0.577510822409416,0.11764705882352941
finetune_000132_v03,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v03.cif,Co3H3C14O9,True,0.0,0,Co,-CH3,0.04800359392709406,"functional,noise,substitution",False,True,0.08248306421915551,0.11135018408389796,1.4905061474491592e+25,2.012148014478125e+25,2.092247273118517,1.2,1.349976327116597,58,4,8.275862068965518,0.6896551724137931,0.5829397481729994,0.10344827586206896
finetune_000132_v04,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v04.cif,Cu6H6C21(NO4)4,True,0.10910755521995244,5,,-NH2,0.14724407473881443,"functional,noise,defect",False,True,0.16307272702011644,0.21290188873451343,2.9467976778720926e+25,3.8472330891973993e+25,2.8930590491089276,1.5911824770099103,1.3055640426510444,53,5,8.716981132075471,0.6886792452830187,0.5564746175702895,0.11320754716981132
finetune_000132_v05,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v05.cif,Cu6H5C23O15,True,0.11053225578434925,5,,,0.14724626235695182,"noise,defect",False,False,0.19963227017262625,0.24720818022967683,3.607445100862637e+25,4.467163239147488e+25,3.1174461452527553,1.7145953798890157,1.2383177329792958,49,4,8.918367346938776,0.7030612244897958,0.577510822409416,0.12244897959183673
finetune_000132_v06,finetune_000132,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000132_v06.cif,Cu3H3C12N2O9,True,0.0,0,,-NH2,0.045250501210643904,"functional,noise",False,True,0.0983498284617901,0.1375819281165317,1.7772257288281578e+25,2.4861674523965486e+25,2.325670781054876,1.279118929580182,1.3989035900554079,58,5,8.551724137931034,0.6862068965517241,0.5564746175702895,0.10344827586206896
finetune_000133_v00,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000133_v01,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v01.cif,Ho4C16O31,True,0.03793863425604766,1,,,0.11206371670783158,"defect,noise",False,False,0.1583309751753212,0.2637657156004918,2.5773808568415195e+25,4.293693671292282e+25,4.940651767815472,2.71735847229851,1.6659135416075208,51,3,12.0,0.7215686274509805,0.9079035680560402,0.0784313725490196
finetune_000133_v02,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v02.cif,Ho4C17O28,True,0.12412045054378222,5,,-CH3,0.127687275270018,"defect,noise,functional",False,True,0.17348531555205512,0.281295085508517,2.8240698369466746e+25,4.579044420780246e+25,5.102184327455683,2.8062013801006263,1.6214345555034197,49,3,12.122448979591837,0.7285714285714286,0.9079035680560402,0.08163265306122448
finetune_000133_v03,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v03.cif,Ho2C9O16,True,0.0,0,,-CH3,0.041515565160897466,"noise,functional",False,True,0.12952345876697718,0.22218162834662825,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.07407407407407407
finetune_000133_v04,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v04.cif,Ho2C8O13,True,0.16907232593844623,8,,-CH3,0.07793567409602482,"defect,functional,noise",False,True,0.2032561035540529,0.3185105920790019,3.3086917437117384e+25,5.184854712204372e+25,5.429214642800189,2.9860680535401043,1.5670407260085,46,3,12.434782608695652,0.7347826086956524,0.9079035680560402,0.08695652173913043
finetune_000133_v05,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v05.cif,Ho2C9O16,True,0.0,0,,-CH3,0.14301245890517325,"functional,substitution,defect,noise",False,True,0.12952345876697718,0.22218162834662825,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.07407407407407407
finetune_000133_v06,finetune_000133,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000133_v06.cif,Ho(CO2)4,True,0.0,0,,,0.10750224982499983,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000134_v00,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v00.cif,LaC12(ClO)6,False,0.0,0,,,0.0,none,False,False,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000134_v01,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v01.cif,LaC12N2(ClO)6,True,0.0,0,,-NH2,0.10595026998323409,"noise,substitution,functional",False,True,0.026596527424587756,0.05,5.31281638082871e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.8799446710391365,54,5,10.851851851851851,0.7870370370370369,0.8304793796356416,0.037037037037037035
finetune_000134_v02,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v02.cif,LaC13(ClO)6,True,0.03737316036372071,1,,-CH3,0.048467013849924696,"defect,functional,substitution,noise",False,True,0.027301471401515256,0.05,5.453633181774108e+24,9.987800843348368e+24,1.9871936116040632,1.2,1.8314031234677322,52,4,10.961538461538462,0.7942307692307693,0.9036142705823099,0.038461538461538464
finetune_000134_v03,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v03.cif,LaC12N2(ClO)6,True,0.0,0,,-NH2,0.034992731052248996,"substitution,noise,functional",False,True,0.026596527424587756,0.05,5.31281638082871e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.8799446710391365,54,5,10.851851851851851,0.7870370370370369,0.8304793796356416,0.037037037037037035
finetune_000134_v04,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v04.cif,LaC12(ClO)6,True,0.0,0,,,0.044765340353145125,"substitution,defect,noise",False,False,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000134_v05,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v05.cif,LaC12N2(ClO)6,True,0.0,0,,-NH2,0.04975270873825171,"functional,noise",False,True,0.026596527424587756,0.05,5.31281638082871e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.8799446710391365,54,5,10.851851851851851,0.7870370370370369,0.8304793796356416,0.037037037037037035
finetune_000134_v06,finetune_000134,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000134_v06.cif,LaC12N2(ClO)6,True,0.0,0,,-NH2,0.06010033089286547,"substitution,noise,functional",False,True,0.026596527424587756,0.05,5.31281638082871e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.8799446710391365,54,5,10.851851851851851,0.7870370370370369,0.8304793796356416,0.037037037037037035
finetune_000135_v00,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v00.cif,CoHC4O3,False,0.0,0,,,0.0,none,False,False,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000135_v01,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v01.cif,Ni6H5(C4O3)6,True,0.032296513475465013,1,Ni,,0.10463785130573482,"defect,substitution,noise",False,False,0.212600684030167,0.25188992539799104,3.5541116197980244e+25,4.210922061944198e+25,3.4012839092773706,1.870706150102554,1.184802986627499,53,4,8.69811320754717,0.6971698113207547,0.5748260606479145,0.11320754716981132
finetune_000135_v02,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v02.cif,CoHC4O3,True,0.0,0,,,0.11667751008364931,noise,False,False,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000135_v03,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v03.cif,Mn6H5C23(NO5)3,True,0.10022813659060312,5,Mn,-NH2,0.07275919589398033,"substitution,defect,functional,noise",False,True,0.21789310035403436,0.2469536436475489,3.6425865860911575e+25,4.1284007078484895e+25,3.367791564364873,1.8522853604006804,1.1333706448083796,52,5,8.346153846153847,0.7057692307692307,0.6564327840685594,0.11538461538461539
finetune_000135_v04,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v04.cif,Co6H4C23O17,True,0.10220224156280235,4,,,0.03212421466426582,"defect,noise",False,False,0.24031500826493396,0.2763135271068261,4.017420579724319e+25,4.6192189920630705e+25,3.5623661788194183,1.9593013983506802,1.1497972145052455,50,4,8.8,0.708,0.5829397481729994,0.12
finetune_000135_v05,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v05.cif,Co6H6C24O17,True,0.10398062283856761,4,,-CH3,0.03629937902963544,"noise,defect,functional",False,True,0.21587837059154083,0.2520597689432773,3.608905723339957e+25,4.2137613892050824e+25,3.4024304195426915,1.8713367307484805,1.1676008497404986,53,4,8.452830188679245,0.6905660377358492,0.5829397481729994,0.11320754716981132
finetune_000135_v06,finetune_000135,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000135_v06.cif,Co3H3C12N2O9,True,0.0,0,,-NH2,0.09426222083122275,"functional,noise",False,True,0.15339122571188762,0.1931229509005108,2.56428872825416e+25,3.228496309766317e+25,2.9782039138781222,1.6380121526329674,1.2590221507405557,58,5,8.344827586206897,0.6862068965517241,0.5617259118110896,0.10344827586206896
finetune_000136_v00,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v00.cif,YH4(CO2)4,False,0.0,0,,,0.0,none,False,False,0.02906006822972668,0.05,1.224155585179548e+25,2.1062503630451072e+25,1.5,1.2,1.7205740745251605,34,4,7.705882352941177,0.6117647058823531,0.7949017234853627,0.058823529411764705
finetune_000136_v01,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v01.cif,Y2H8C8NO16,True,0.0,0,,-NH2,0.09140137531753703,"substitution,functional,noise",False,True,0.028322628575498485,0.05,1.193090934390708e+25,2.106250363045107e+25,1.5,1.2,1.7653728666715034,35,5,7.685714285714286,0.612857142857143,0.7623122719725821,0.05714285714285714
finetune_000136_v02,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v02.cif,Y2H8(C3O5)3,True,0.049248800553872256,1,,-CH3,0.044817626597082605,"functional,defect,noise",False,True,0.029277146938074806,0.05,1.2333000273449e+25,2.1062503630451072e+25,1.5,1.2,1.707816683973916,34,4,7.647058823529412,0.6147058823529412,0.7949017234853627,0.058823529411764705
finetune_000136_v03,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v03.cif,Y2H8C9O16,True,0.0,0,,-CH3,0.0719828741093441,"substitution,functional,noise",False,True,0.02842542108636305,0.05,1.1974210696572443e+25,2.1062503630451072e+25,1.5,1.2,1.7589888940638154,35,4,7.6571428571428575,0.6142857142857144,0.7949017234853627,0.05714285714285714
finetune_000136_v04,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v04.cif,Y2H8(CO3)5,True,0.15320525928031076,5,,-CH3,0.0483238466628822,"functional,defect,noise",False,True,0.05752375756307855,0.08940097382721224,2.423188705019058e+25,3.766016671603037e+25,1.9958247078538942,1.2,1.5541574058192955,30,4,7.866666666666666,0.6033333333333334,0.7949017234853627,0.06666666666666667
finetune_000136_v05,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v05.cif,YH4(CO2)4,True,0.0,0,,,0.08205371616093814,"substitution,noise",False,False,0.02906006822972668,0.05,1.224155585179548e+25,2.1062503630451072e+25,1.5,1.2,1.7205740745251605,34,4,7.705882352941177,0.6117647058823531,0.7949017234853627,0.058823529411764705
finetune_000136_v06,finetune_000136,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000136_v06.cif,Y2H8C8NO16,True,0.0,0,,-NH2,0.14537445629375634,"functional,noise",False,True,0.028322628575498485,0.05,1.193090934390708e+25,2.106250363045107e+25,1.5,1.2,1.7653728666715034,35,5,7.685714285714286,0.612857142857143,0.7623122719725821,0.05714285714285714
finetune_000137_v00,finetune_000137,LiH4C6NO2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000137_v00.cif,LiH4C6NO2,False,0.0,0,,,0.0,none,False,False,0.049446137108705226,0.05,1.275812609503011e+25,1.290103417682752e+25,1.5,1.2,1.0112013379341875,56,5,4.714285714285714,0.6071428571428571,0.84395260530435,0.07142857142857142
finetune_000137_v01,finetune_000137,LiH4C6NO2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000137_v01.cif,LiH4C6(NO)2,True,0.0,0,,-NH2,0.04690615526980356,"noise,functional,substitution",False,True,0.0446046042493686,0.05,1.1508910477299405e+25,1.290103417682752e+25,1.5,1.2,1.1209605116204517,60,5,4.866666666666666,0.6099999999999999,0.84395260530435,0.06666666666666667
finetune_000137_v02,finetune_000137,LiH4C6NO2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000137_v02.cif,LiH4C7NO2,True,0.0,0,,-CH3,0.05919369465699294,"functional,noise",False,True,0.04523579032192267,0.05,1.1671769539178558e+25,1.290103417682752e+25,1.5,1.2,1.1053194747825252,60,5,4.8,0.6133333333333335,0.84395260530435,0.06666666666666667
finetune_000137_v03,finetune_000137,LiH4C6NO2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000137_v03.cif,LiH4C6NO2,True,0.0,0,,,0.11549350154819608,noise,False,False,0.049446137108705226,0.05,1.275812609503011e+25,1.290103417682752e+25,1.5,1.2,1.0112013379341875,56,5,4.714285714285714,0.6071428571428571,0.84395260530435,0.07142857142857142
finetune_000137_v04,finetune_000137,LiH4C6NO2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000137_v04.cif,Li4H14C24N3O8,True,0.07789270834169883,3,,,0.1068528297583059,"defect,substitution,noise",False,False,0.05103017995143757,0.05,1.3166841912063091e+25,1.290103417682752e+25,1.5,1.2,0.9798123394348613,53,5,4.811320754716981,0.619811320754717,0.84395260530435,0.07547169811320754
